Time (min),Abs
3.39510417,-0.890309572
3.395312786,-0.891860306
3.395520926,-0.890890539
3.395729303,-0.891646922
3.395937443,-0.891262651
3.396145821,-0.890884399
3.396354437,-0.888681114
3.396562576,-0.891304791
3.396770954,-0.891361773
3.396979094,-0.892421067
3.397187471,-0.891668677
3.397396088,-0.890548348
3.397604227,-0.891582429
3.397812605,-0.89130193
3.398020744,-0.889374495
3.398229122,-0.89085108
3.398437738,-0.890619636
3.398645878,-0.891613543
3.398854256,-0.891376078
3.399062634,-0.893188059
3.399270773,-0.892425537
3.399479389,-0.887481511
3.399687529,-0.890920878
3.399895906,-0.889032722
3.400104284,-0.889919698
3.400312424,-0.889510095
3.40052104,-0.888424575
3.400729179,-0.891273916
3.400937557,-0.89073503
3.401145935,-0.889104724
3.401354074,-0.891786456
3.401562691,-0.891923308
3.401771069,-0.891322494
3.401979208,-0.89062202
3.402187586,-0.891770899
3.402395725,-0.891762734
3.402604342,-0.89066422
3.402812719,-0.890821159
3.403020859,-0.891452551
3.403229237,-0.891286016
3.403437376,-0.890726209
3.403645992,-0.889771879
3.40385437,-0.889915884
3.40406251,-0.890692294
3.404270887,-0.891095698
3.404479027,-0.890539765
3.404687643,-0.890541554
3.404896021,-0.891448259
3.40510416,-0.891348898
3.405312538,-0.891407788
3.405520916,-0.891772449
3.405729294,-0.892198384
3.405937672,-0.890753269
3.406145811,-0.890036941
3.406354189,-0.891007602
3.406562567,-0.890842259
3.406770945,-0.890655518
3.406979322,-0.891654313
3.407187462,-0.889532864
3.40739584,-0.890450001
3.407604218,-0.88811326
3.407812595,-0.890162647
3.408020973,-0.88978982
3.408229351,-0.890676618
3.40843749,-0.890804052
3.408645868,-0.889615417
3.408854246,-0.891579866
3.409062624,-0.890171349
3.409271002,-0.890971243
3.409479141,-0.891201377
3.409687519,-0.89118588
3.409895897,-0.889059067
3.410104275,-0.889926553
3.410312653,-0.887578368
3.410520792,-0.889814615
3.41072917,-0.890297353
3.410937786,-0.890970409
3.411145926,-0.892404079
3.411354303,-0.890074968
3.411562443,-0.890665889
3.411770821,-0.889961958
3.411979437,-0.891554892
3.412187576,-0.89172256
3.412395954,-0.889775038
3.412604094,-0.891067803
3.412812471,-0.891743064
3.413021088,-0.891502023
3.413229227,-0.891650021
3.413437605,-0.891903997
3.413645744,-0.88996309
3.413854122,-0.88989979
3.414062738,-0.891349256
3.414270878,-0.890625775
3.414479256,-0.890040994
3.414687634,-0.890311658
3.414895773,-0.88937813
3.415104389,-0.892235577
3.415312529,-0.891494572
3.415520906,-0.891347051
3.415729284,-0.890900195
3.415937424,-0.888155043
3.41614604,-0.890983105
3.416354179,-0.891889334
3.416562557,-0.889014959
3.416770935,-0.890723705
3.416979074,-0.890012741
3.417187691,-0.890499711
3.417396069,-0.89114219
3.417604208,-0.89229393
3.417812586,-0.891078413
3.418020725,-0.890693903
3.418229342,-0.890347362
3.418437719,-0.889812529
3.418645859,-0.891803384
3.418854237,-0.890907049
3.419062376,-0.891486049
3.419270992,-0.889486849
3.41947937,-0.889397323
3.41968751,-0.89134717
3.419895887,-0.88950491
3.420104027,-0.890807569
3.420312643,-0.891171455
3.420521021,-0.893435299
3.42072916,-0.892292738
3.420937538,-0.891920865
3.421145916,-0.891292632
3.421354294,-0.890586257
3.421562672,-0.890910983
3.421770811,-0.892945707
3.421979189,-0.891648471
3.422187567,-0.891509652
3.422395945,-0.889277399
3.422604322,-0.890614569
3.422812462,-0.88943547
3.42302084,-0.891439557
3.423229218,-0.891806364
3.423437595,-0.891445279
3.423645973,-0.891802311
3.423854351,-0.88925451
3.42406249,-0.890759885
3.424270868,-0.891012788
3.424479246,-0.890842915
3.424687624,-0.891378164
3.424896002,-0.891007125
3.425104141,-0.890476108
3.425312519,-0.890443862
3.425520897,-0.889892399
3.425729275,-0.891925275
3.425937653,-0.891829789
3.426145792,-0.891739547
3.42635417,-0.890969813
3.426562786,-0.890076041
3.426770926,-0.887996852
3.426979303,-0.890265524
3.427187443,-0.888256192
3.427395821,-0.89136976
3.427604437,-0.888828993
3.427812576,-0.890664876
3.428020954,-0.891607761
3.428229094,-0.890461326
3.428437471,-0.891697526
3.428646088,-0.889677763
3.428854227,-0.891306222
3.429062605,-0.89152348
3.429270744,-0.890818477
3.429479122,-0.889896035
3.429687738,-0.890230596
3.429895878,-0.89069736
3.430104256,-0.890840888
3.430312634,-0.890370607
3.430520773,-0.886590421
3.430729389,-0.891424298
3.430937529,-0.890932918
3.431145906,-0.891287327
3.431354284,-0.89135164
3.431562424,-0.890684128
3.43177104,-0.890865922
3.431979179,-0.889910877
3.432187557,-0.888907135
3.432395935,-0.891100824
3.432604074,-0.891424775
3.432812691,-0.891435504
3.433021069,-0.891348898
3.433229208,-0.891677916
3.433437586,-0.891647339
3.433645725,-0.890464723
3.433854342,-0.887962937
3.434062719,-0.891208112
3.434270859,-0.892825604
3.434479237,-0.889848292
3.434687376,-0.891368806
3.434895992,-0.891278923
3.43510437,-0.891847193
3.43531251,-0.890770614
3.435520887,-0.891872644
3.435729027,-0.891292155
3.435937643,-0.891210616
3.436146021,-0.892145097
3.43635416,-0.892124891
3.436562538,-0.889489949
3.436770916,-0.890901387
3.436979294,-0.888957799
3.437187672,-0.889249325
3.437395811,-0.890709996
3.437604189,-0.890057385
3.437812567,-0.889538527
3.438020945,-0.890537202
3.438229322,-0.891187251
3.438437462,-0.891148329
3.43864584,-0.891929865
3.438854218,-0.890906215
3.439062595,-0.891016901
3.439270973,-0.891413987
3.439479351,-0.891546845
3.43968749,-0.891385555
3.439895868,-0.888465464
3.440104246,-0.89028275
3.440312624,-0.890157819
3.440521002,-0.89069587
3.440729141,-0.890062273
3.440937519,-0.890633762
3.441145897,-0.888849735
3.441354275,-0.891550005
3.441562653,-0.892837524
3.441770792,-0.891331196
3.44197917,-0.888305783
3.442187786,-0.886919141
3.442395926,-0.88858223
3.442604303,-0.891495824
3.442812443,-0.890830159
3.443020821,-0.891711414
3.443229437,-0.89138037
3.443437576,-0.889665544
3.443645954,-0.89219588
3.443854094,-0.891781092
3.444062471,-0.892699719
3.444271088,-0.890477777
3.444479227,-0.889660657
3.444687605,-0.890488327
3.444895744,-0.890771031
3.445104122,-0.891353905
3.445312738,-0.891278148
3.445520878,-0.891290903
3.445729256,-0.89109838
3.445937634,-0.89098382
3.446145773,-0.892190635
3.446354389,-0.891967177
3.446562529,-0.890105724
3.446770906,-0.891985893
3.446979284,-0.890644372
3.447187424,-0.890894473
3.44739604,-0.890642762
3.447604179,-0.890073896
3.447812557,-0.888465464
3.448020935,-0.890313566
3.448229074,-0.892283917
3.448437691,-0.890752554
3.448646069,-0.890948951
3.448854208,-0.891074777
3.449062586,-0.887882292
3.449270725,-0.890066981
3.449479342,-0.889722109
3.449687719,-0.891787052
3.449895859,-0.891224086
3.450104237,-0.891162515
3.450312376,-0.891116202
3.450520992,-0.891535938
3.45072937,-0.890184283
3.45093751,-0.890683889
3.451145887,-0.89125824
3.451354027,-0.889954746
3.451562643,-0.891685844
3.451771021,-0.8893345
3.45197916,-0.890832365
3.452187538,-0.889917016
3.452395916,-0.891453564
3.452604294,-0.891653478
3.452812672,-0.88915503
3.453020811,-0.892113209
3.453229189,-0.89183867
3.453437567,-0.89119488
3.453645945,-0.891652346
3.453854322,-0.890094042
3.454062462,-0.890966594
3.45427084,-0.892599165
3.454479218,-0.889498055
3.454687595,-0.890375793
3.454895973,-0.892226279
3.455104351,-0.890866876
3.45531249,-0.891574562
3.455520868,-0.890722632
3.455729246,-0.890703917
3.455937624,-0.891670466
3.456146002,-0.890535832
3.456354141,-0.891599834
3.456562519,-0.892190933
3.456770897,-0.891740024
3.456979275,-0.891574621
3.457187653,-0.887648344
3.457395792,-0.891687214
3.45760417,-0.890112996
3.457812786,-0.891067445
3.458020926,-0.891085267
3.458229303,-0.890615881
3.458437443,-0.890124261
3.458645821,-0.892154098
3.458854437,-0.891960084
3.459062576,-0.890775859
3.459270954,-0.888756275
3.459479094,-0.891223729
3.459687471,-0.890017867
3.459896088,-0.892058075
3.460104227,-0.891281366
3.460312605,-0.891340256
3.460520744,-0.89075017
3.460729122,-0.891275883
3.460937738,-0.891911507
3.461145878,-0.890197992
3.461354256,-0.891114831
3.461562634,-0.890746951
3.461770773,-0.889347374
3.461979389,-0.891232252
3.462187529,-0.889540494
3.462395906,-0.891539037
3.462604284,-0.891062141
3.462812424,-0.891396523
3.46302104,-0.89209491
3.463229179,-0.889816523
3.463437557,-0.891693652
3.463645935,-0.891561627
3.463854074,-0.891655564
3.464062691,-0.89171207
3.464271069,-0.890899479
3.464479208,-0.890605748
3.464687586,-0.891820908
3.464895725,-0.88997227
3.465104342,-0.891555548
3.465312719,-0.890895426
3.465520859,-0.892092526
3.465729237,-0.890010178
3.465937376,-0.889903665
3.466145992,-0.890782297
3.46635437,-0.891131282
3.46656251,-0.891061068
3.466770887,-0.89120537
3.466979027,-0.890363812
3.467187643,-0.890804231
3.467396021,-0.890185475
3.46760416,-0.889451742
3.467812538,-0.887641013
3.468020916,-0.888310373
3.468229294,-0.888056457
3.468437672,-0.890980899
3.468645811,-0.890405119
3.468854189,-0.891733348
3.469062567,-0.890378237
3.469270945,-0.892303646
3.469479322,-0.891145289
3.469687462,-0.890868723
3.46989584,-0.891690731
3.470104218,-0.892146289
3.470312595,-0.891517937
3.470520973,-0.88916564
3.470729351,-0.891324878
3.47093749,-0.892260134
3.471145868,-0.890135109
3.471354246,-0.891406536
3.471562624,-0.892731845
3.471771002,-0.891367912
3.471979141,-0.891893566
3.472187519,-0.890663743
3.472395897,-0.891884089
3.472604275,-0.891455174
3.472812653,-0.891447425
3.473020792,-0.891472638
3.47322917,-0.890661955
3.473437786,-0.890845001
3.473645926,-0.891227007
3.473854303,-0.891748428
3.474062443,-0.891996026
3.474270821,-0.890223265
3.474479437,-0.891132891
3.474687576,-0.891376197
3.474895954,-0.892050505
3.475104094,-0.889321983
3.475312471,-0.891093373
3.475521088,-0.891055644
3.475729227,-0.891424418
3.475937605,-0.891032577
3.476145744,-0.890339315
3.476354122,-0.890695691
3.476562738,-0.891890764
3.476770878,-0.891916215
3.476979256,-0.889159858
3.477187634,-0.890979052
3.477395773,-0.890415013
3.477604389,-0.891397417
3.477812529,-0.892002583
3.478020906,-0.89062506
3.478229284,-0.892244518
3.478437424,-0.891395271
3.47864604,-0.891628444
3.478854179,-0.890558481
3.479062557,-0.89084971
3.479270935,-0.890592992
3.479479074,-0.891677201
3.479687691,-0.88969934
3.479896069,-0.889764845
3.480104208,-0.890042484
3.480312586,-0.891229749
3.480520725,-0.890318334
3.480729342,-0.891802013
3.480937719,-0.892296612
3.481145859,-0.891116321
3.481354237,-0.891619325
3.481562376,-0.892023563
3.481770992,-0.889954865
3.48197937,-0.889714599
3.48218751,-0.891834974
3.482395887,-0.892316699
3.482604027,-0.892205834
3.482812643,-0.891644776
3.483021021,-0.890706062
3.48322916,-0.891654789
3.483437538,-0.892265499
3.483645916,-0.892765403
3.483854294,-0.89085871
3.484062672,-0.892183244
3.484270811,-0.891193032
3.484479189,-0.891829789
3.484687567,-0.888118684
3.484895945,-0.890068948
3.485104322,-0.891902149
3.485312462,-0.890035331
3.48552084,-0.891077459
3.485729218,-0.890469253
3.485937595,-0.890313149
3.486145973,-0.8915115
3.486354351,-0.891790509
3.48656249,-0.891651213
3.486770868,-0.89071399
3.486979246,-0.890436411
3.487187624,-0.890948117
3.487396002,-0.891470194
3.487604141,-0.892320037
3.487812519,-0.889725506
3.488020897,-0.889134884
3.488229275,-0.891164959
3.488437653,-0.891958058
3.488645792,-0.891823173
3.48885417,-0.890627325
3.489062786,-0.891142607
3.489270926,-0.891046643
3.489479303,-0.890869498
3.489687443,-0.891025722
3.489895821,-0.888599455
3.490104437,-0.890642941
3.490312576,-0.890429795
3.490520954,-0.888988078
3.490729094,-0.889951706
3.490937471,-0.891463518
3.491146088,-0.892023802
3.491354227,-0.890355527
3.491562605,-0.890663028
3.491770744,-0.889166474
3.491979122,-0.890686452
3.492187738,-0.89176327
3.492395878,-0.891302764
3.492604256,-0.891831517
3.492812634,-0.890210629
3.493020773,-0.887784064
3.493229389,-0.889584959
3.493437529,-0.888269067
3.493645906,-0.89173013
3.493854284,-0.8912763
3.494062424,-0.891766071
3.49427104,-0.891750753
3.494479179,-0.891755998
3.494687557,-0.891050696
3.494895935,-0.890382946
3.495104074,-0.891832054
3.495312691,-0.890419543
3.495521069,-0.890276313
3.495729208,-0.888619244
3.495937586,-0.892212033
3.496145725,-0.892151833
3.496354342,-0.891820252
3.496562719,-0.890831649
3.496770859,-0.8917467
3.496979237,-0.890560091
3.497187376,-0.891389489
3.497395992,-0.891249776
3.49760437,-0.891480863
3.49781251,-0.89247793
3.498020887,-0.891514719
3.498229027,-0.891139925
3.498437643,-0.891076446
3.498646021,-0.890423119
3.49885416,-0.890228152
3.499062538,-0.890209794
3.499270916,-0.890355945
3.499479294,-0.890861273
3.499687672,-0.888349533
3.499895811,-0.891381741
3.500104189,-0.891257286
3.500312567,-0.890742481
3.500520945,-0.891044915
3.500729322,-0.89149338
3.500937462,-0.891677618
3.50114584,-0.891376972
3.501354218,-0.890985429
3.501562595,-0.890892327
3.501770973,-0.891146898
3.501979351,-0.892499089
3.50218749,-0.890169025
3.502395868,-0.89170146
3.502604246,-0.890483081
3.502812624,-0.890407205
3.503021002,-0.890860319
3.503229141,-0.890904725
3.503437519,-0.890800536
3.503645897,-0.892748296
3.503854275,-0.891734839
3.504062653,-0.892285585
3.504270792,-0.891258359
3.50447917,-0.891474247
3.504687786,-0.888516903
3.504895926,-0.890806317
3.505104303,-0.893244445
3.505312443,-0.891692996
3.505520821,-0.890569389
3.505729437,-0.889524579
3.505937576,-0.890327334
3.506145954,-0.890624821
3.506354094,-0.889056146
3.506562471,-0.891567826
3.506771088,-0.892067134
3.506979227,-0.890658498
3.507187605,-0.891422689
3.507395744,-0.89139986
3.507604122,-0.890737832
3.507812738,-0.890853226
3.508020878,-0.891910732
3.508229256,-0.890658379
3.508437634,-0.889866829
3.508645773,-0.891099751
3.508854389,-0.890396714
3.509062529,-0.892688274
3.509270906,-0.89134723
3.509479284,-0.890978754
3.509687424,-0.89006561
3.50989604,-0.892140985
3.510104179,-0.891143858
3.510312557,-0.891242743
3.510520935,-0.892567039
3.510729074,-0.891929209
3.510937691,-0.891141474
3.511146069,-0.890900672
3.511354208,-0.890565038
3.511562586,-0.89131397
3.511770725,-0.888885856
3.511979342,-0.888809383
3.512187719,-0.893136978
3.512395859,-0.891912341
3.512604237,-0.89065522
3.512812376,-0.890148103
3.513020992,-0.890801549
3.51322937,-0.89098233
3.51343751,-0.89145565
3.513645887,-0.891848266
3.513854027,-0.890756249
3.514062643,-0.891296089
3.514271021,-0.891111076
3.51447916,-0.890428066
3.514687538,-0.891394496
3.514895916,-0.890541792
3.515104294,-0.891398907
3.515312672,-0.891456902
3.515520811,-0.889956951
3.515729189,-0.891624034
3.515937567,-0.890672028
3.516145945,-0.892028153
3.516354322,-0.889276326
3.516562462,-0.891379595
3.51677084,-0.891745985
3.516979218,-0.890518904
3.517187595,-0.890883744
3.517395973,-0.890892983
3.517604351,-0.891739667
3.51781249,-0.890811086
3.518020868,-0.891298831
3.518229246,-0.890259981
3.518437624,-0.891191304
3.518646002,-0.891971111
3.518854141,-0.890520513
3.519062519,-0.891979575
3.519270897,-0.891469479
3.519479275,-0.888124108
3.519687653,-0.891765177
3.519895792,-0.889463067
3.52010417,-0.890116453
3.520312786,-0.891284466
3.520520926,-0.890850663
3.520729303,-0.890232623
3.520937443,-0.891434073
3.521145821,-0.89146924
3.521354437,-0.891590297
3.521562576,-0.89065218
3.521770954,-0.891389847
3.521979094,-0.890403569
3.522187471,-0.891236424
3.522396088,-0.89183259
3.522604227,-0.890571058
3.522812605,-0.890279651
3.523020744,-0.891211867
3.523229122,-0.89135319
3.523437738,-0.891778648
3.523645878,-0.890473664
3.523854256,-0.890954316
3.524062634,-0.890320957
3.524270773,-0.890069425
3.524479389,-0.891984105
3.524687529,-0.891435862
3.524895906,-0.892837286
3.525104284,-0.891761124
3.525312424,-0.890924215
3.52552104,-0.889148533
3.525729179,-0.892414749
3.525937557,-0.891931593
3.526145935,-0.891631007
3.526354074,-0.89192301
3.526562691,-0.892280936
3.526771069,-0.891073823
3.526979208,-0.892075717
3.527187586,-0.890339911
3.527395725,-0.889077544
3.527604342,-0.890074253
3.527812719,-0.890366077
3.528020859,-0.890197575
3.528229237,-0.891115308
3.528437376,-0.889344931
3.528645992,-0.891496658
3.52885437,-0.890632927
3.52906251,-0.890838623
3.529270887,-0.892056346
3.529479027,-0.891689837
3.529687643,-0.891235173
3.529896021,-0.890947878
3.53010416,-0.889427543
3.530312538,-0.890858114
3.530520916,-0.890159547
3.530729294,-0.888976514
3.530937672,-0.889227927
3.531145811,-0.89015621
3.531354189,-0.892015994
3.531562567,-0.890151322
3.531770945,-0.890960217
3.531979322,-0.890240252
3.532187462,-0.891607881
3.53239584,-0.892431438
3.532604218,-0.89188683
3.532812595,-0.891521931
3.533020973,-0.890912652
3.533229351,-0.89083761
3.53343749,-0.888946712
3.533645868,-0.890809536
3.533854246,-0.892739356
3.534062624,-0.891284704
3.534271002,-0.891399503
3.534479141,-0.891247153
3.534687519,-0.892309129
3.534895897,-0.890540183
3.535104275,-0.890568852
3.535312653,-0.891320825
3.535520792,-0.891047359
3.53572917,-0.891182542
3.535937786,-0.89020735
3.536145926,-0.890548408
3.536354303,-0.891971231
3.536562443,-0.888710678
3.536770821,-0.890001297
3.536979437,-0.891155601
3.537187576,-0.890673995
3.537395954,-0.892228186
3.537604094,-0.890536487
3.537812471,-0.890781581
3.538021088,-0.890997231
3.538229227,-0.888943911
3.538437605,-0.890922129
3.538645744,-0.890596151
3.538854122,-0.890040815
3.539062738,-0.89098227
3.539270878,-0.890107393
3.539479256,-0.890466988
3.539687634,-0.889160693
3.539895773,-0.891365886
3.540104389,-0.891386211
3.540312529,-0.893593788
3.540520906,-0.891819418
3.540729284,-0.889572442
3.540937424,-0.892318547
3.54114604,-0.890845954
3.541354179,-0.892644942
3.541562557,-0.893140256
3.541770935,-0.888802886
3.541979074,-0.890786588
3.542187691,-0.889574111
3.542396069,-0.891505539
3.542604208,-0.89051646
3.542812586,-0.889332771
3.543020725,-0.889737725
3.543229342,-0.892125726
3.543437719,-0.891596615
3.543645859,-0.889593124
3.543854237,-0.889921129
3.544062376,-0.890395641
3.544270992,-0.888503134
3.54447937,-0.888792336
3.54468751,-0.891225159
3.544895887,-0.890104175
3.545104027,-0.891736686
3.545312643,-0.892293632
3.545521021,-0.888103664
3.54572916,-0.890133023
3.545937538,-0.890186489
3.546145916,-0.888174474
3.546354294,-0.889227033
3.546562672,-0.890203178
3.546770811,-0.890240073
3.546979189,-0.889651895
3.547187567,-0.890881062
3.547395945,-0.890310049
3.547604322,-0.890645385
3.547812462,-0.891627312
3.54802084,-0.891078353
3.548229218,-0.888708413
3.548437595,-0.889976084
3.548645973,-0.890858829
3.548854351,-0.891700745
3.54906249,-0.88779527
3.549270868,-0.89182812
3.549479246,-0.89073801
3.549687624,-0.891364455
3.549896002,-0.888795793
3.550104141,-0.888836145
3.550312519,-0.891590595
3.550520897,-0.889467955
3.550729275,-0.890710592
3.550937653,-0.890529454
3.551145792,-0.890610218
3.55135417,-0.891760945
3.551562786,-0.891277671
3.551770926,-0.891263545
3.551979303,-0.891878307
3.552187443,-0.886657119
3.552395821,-0.891942263
3.552604437,-0.890554965
3.552812576,-0.889362037
3.553020954,-0.890781581
3.553229094,-0.890907705
3.553437471,-0.888532281
3.553646088,-0.891587019
3.553854227,-0.890804529
3.554062605,-0.891024172
3.554270744,-0.890487552
3.554479122,-0.891016245
3.554687738,-0.891368866
3.554895878,-0.890549898
3.555104256,-0.892136693
3.555312634,-0.888221383
3.555520773,-0.891085208
3.555729389,-0.891353428
3.555937529,-0.888646603
3.556145906,-0.889398098
3.556354284,-0.890903115
3.556562424,-0.891134977
3.55677104,-0.889290333
3.556979179,-0.891052187
3.557187557,-0.891942382
3.557395935,-0.892947733
3.557604074,-0.890122712
3.557812691,-0.891109824
3.558021069,-0.890546084
3.558229208,-0.891228497
3.558437586,-0.890276849
3.558645725,-0.891147673
3.558854342,-0.892041147
3.559062719,-0.891255915
3.559270859,-0.89055562
3.559479237,-0.89149791
3.559687376,-0.890402973
3.559895992,-0.890243053
3.56010437,-0.890751839
3.56031251,-0.891515732
3.560520887,-0.891635716
3.560729027,-0.891963065
3.560937643,-0.89240092
3.561146021,-0.891513765
3.56135416,-0.890587747
3.561562538,-0.890820682
3.561770916,-0.891697645
3.561979294,-0.889704824
3.562187672,-0.890969575
3.562395811,-0.890626192
3.562604189,-0.892229915
3.562812567,-0.891758144
3.563020945,-0.892662168
3.563229322,-0.890520752
3.563437462,-0.88919121
3.56364584,-0.890671313
3.563854218,-0.890737772
3.564062595,-0.890660644
3.564270973,-0.891741872
3.564479351,-0.892653048
3.56468749,-0.891693592
3.564895868,-0.891470194
3.565104246,-0.892108321
3.565312624,-0.891038299
3.565521002,-0.891692221
3.565729141,-0.889091969
3.565937519,-0.891141892
3.566145897,-0.8920452
3.566354275,-0.892471314
3.566562653,-0.890728831
3.566770792,-0.890782476
3.56697917,-0.891034424
3.567187786,-0.89044404
3.567395926,-0.891623616
3.567604303,-0.889717639
3.567812443,-0.890911996
3.568020821,-0.891705334
3.568229437,-0.890764415
3.568437576,-0.891940117
3.568645954,-0.891948164
3.568854094,-0.890836656
3.569062471,-0.891052902
3.569271088,-0.89049995
3.569479227,-0.891877055
3.569687605,-0.889288306
3.569895744,-0.891456068
3.570104122,-0.890529335
3.570312738,-0.890314341
3.570520878,-0.892546058
3.570729256,-0.888303757
3.570937634,-0.891260386
3.571145773,-0.89056915
3.571354389,-0.891561091
3.571562529,-0.889674246
3.571770906,-0.891498745
3.571979284,-0.890866339
3.572187424,-0.890127301
3.57239604,-0.889980495
3.572604179,-0.891030669
3.572812557,-0.89147687
3.573020935,-0.890104294
3.573229074,-0.89137125
3.573437691,-0.893036425
3.573646069,-0.890358627
3.573854208,-0.890647352
3.574062586,-0.891258001
3.574270725,-0.891562343
3.574479342,-0.891587377
3.574687719,-0.891426981
3.574895859,-0.889721394
3.575104237,-0.890297771
3.575312376,-0.888701081
3.575520992,-0.891823888
3.57572937,-0.890562832
3.57593751,-0.890950024
3.576145887,-0.890627503
3.576354027,-0.891793668
3.576562643,-0.891282797
3.576771021,-0.890418768
3.57697916,-0.889873266
3.577187538,-0.891052365
3.577395916,-0.891357422
3.577604294,-0.890638232
3.577812672,-0.891981363
3.578020811,-0.890908599
3.578229189,-0.890445352
3.578437567,-0.892230928
3.578645945,-0.89129597
3.578854322,-0.891070604
3.579062462,-0.889385998
3.57927084,-0.890976667
3.579479218,-0.89133364
3.579687595,-0.89175868
3.579895973,-0.890987575
3.580104351,-0.890280128
3.58031249,-0.890790939
3.580520868,-0.89127332
3.580729246,-0.889822781
3.580937624,-0.891748786
3.581146002,-0.890821934
3.581354141,-0.890066266
3.581562519,-0.889065683
3.581770897,-0.888772905
3.581979275,-0.889742136
3.582187653,-0.88989526
3.582395792,-0.8892138
3.58260417,-0.888287962
3.582812786,-0.890581787
3.583020926,-0.889696598
3.583229303,-0.891776145
3.583437443,-0.890999019
3.583645821,-0.890970409
3.583854437,-0.891249836
3.584062576,-0.891293585
3.584270954,-0.891466022
3.584479094,-0.890079022
3.584687471,-0.88989538
3.584896088,-0.891325533
3.585104227,-0.891529143
3.585312605,-0.891176343
3.585520744,-0.890816093
3.585729122,-0.890932262
3.585937738,-0.89154011
3.586145878,-0.891694903
3.586354256,-0.890553415
3.586562634,-0.888065338
3.586770773,-0.89079231
3.586979389,-0.890662551
3.587187529,-0.891278148
3.587395906,-0.890523911
3.587604284,-0.889445543
3.587812424,-0.889061987
3.58802104,-0.889806271
3.588229179,-0.890113771
3.588437557,-0.893284261
3.588645935,-0.891563475
3.588854074,-0.890786111
3.589062691,-0.889977098
3.589271069,-0.890205205
3.589479208,-0.890435934
3.589687586,-0.891139567
3.589895725,-0.89172101
3.590104342,-0.892060816
3.590312719,-0.890976489
3.590520859,-0.890679359
3.590729237,-0.891783357
3.590937376,-0.890735984
3.591145992,-0.890907824
3.59135437,-0.891244471
3.59156251,-0.890723348
3.591770887,-0.888561487
3.591979027,-0.892699659
3.592187643,-0.891299844
3.592396021,-0.891873837
3.59260416,-0.890872777
3.592812538,-0.892625153
3.593020916,-0.891920626
3.593229294,-0.89237076
3.593437672,-0.890672505
3.593645811,-0.890271843
3.593854189,-0.892345727
3.594062567,-0.88940531
3.594270945,-0.890710235
3.594479322,-0.890326679
3.594687462,-0.890264571
3.59489584,-0.88938278
3.595104218,-0.890772224
3.595312595,-0.890881717
3.595520973,-0.890585601
3.595729351,-0.888391435
3.59593749,-0.891201496
3.596145868,-0.890749514
3.596354246,-0.890045226
3.596562624,-0.891216099
3.596771002,-0.889915764
3.596979141,-0.890374124
3.597187519,-0.889031649
3.597395897,-0.892827392
3.597604275,-0.889549196
3.597812653,-0.889113009
3.598020792,-0.893509209
3.59822917,-0.890986025
3.598437786,-0.89205581
3.598645926,-0.888445735
3.598854303,-0.890392304
3.599062443,-0.888204217
3.599270821,-0.890272737
3.599479437,-0.886220813
3.599687576,-0.890481114
3.599895954,-0.890263617
3.600104094,-0.890419602
3.600312471,-0.890149772
3.600521088,-0.89163655
3.600729227,-0.890849769
3.600937605,-0.891484201
3.601145744,-0.890603244
3.601354122,-0.893439293
3.601562738,-0.889719367
3.601770878,-0.891379893
3.601979256,-0.892583728
3.602187634,-0.89203012
3.602395773,-0.891967952
3.602604389,-0.890003562
3.602812529,-0.888817251
3.603020906,-0.89198345
3.603229284,-0.892452538
3.603437424,-0.891233146
3.60364604,-0.891471684
3.603854179,-0.890071929
3.604062557,-0.890346706
3.604270935,-0.890130758
3.604479074,-0.890024841
3.604687691,-0.889678419
3.604896069,-0.889358401
3.605104208,-0.89011997
3.605312586,-0.890907943
3.605520725,-0.888355851
3.605729342,-0.892030299
3.605937719,-0.892055929
3.606145859,-0.891665101
3.606354237,-0.889776945
3.606562376,-0.890149891
3.606770992,-0.889332056
3.60697937,-0.891551793
3.60718751,-0.891469479
3.607395887,-0.890193224
3.607604027,-0.890443504
3.607812643,-0.892056465
3.608021021,-0.890470564
3.60822916,-0.891239405
3.608437538,-0.890604615
3.608645916,-0.887655258
3.608854294,-0.89034301
3.609062672,-0.890253842
3.609270811,-0.891380727
3.609479189,-0.891172171
3.609687567,-0.891366601
3.609895945,-0.891673565
3.610104322,-0.89207536
3.610312462,-0.891666591
3.61052084,-0.890212953
3.610729218,-0.89113754
3.610937595,-0.890811741
3.611145973,-0.890685678
3.611354351,-0.890207648
3.61156249,-0.891869307
3.611770868,-0.891143084
3.611979246,-0.891461849
3.612187624,-0.892133653
3.612396002,-0.890519202
3.612604141,-0.888993979
3.612812519,-0.888905644
3.613020897,-0.890867829
3.613229275,-0.891791046
3.613437653,-0.89142251
3.613645792,-0.891183198
3.61385417,-0.892499864
3.614062786,-0.891101539
3.614270926,-0.890001178
3.614479303,-0.88890034
3.614687443,-0.890875399
3.614895821,-0.889617741
3.615104437,-0.892635703
3.615312576,-0.892611206
3.615520954,-0.890916944
3.615729094,-0.891042829
3.615937471,-0.890882194
3.616146088,-0.890365779
3.616354227,-0.888430595
3.616562605,-0.890917718
3.616770744,-0.889768899
3.616979122,-0.89077574
3.617187738,-0.889765382
3.617395878,-0.892171145
3.617604256,-0.89253515
3.617812634,-0.89169842
3.618020773,-0.891006172
3.618229389,-0.891497433
3.618437529,-0.890316367
3.618645906,-0.889572918
3.618854284,-0.889077246
3.619062424,-0.892131388
